date,state,beds,admitted_pui,admitted_covid,discharge_pui,discharge_covid,pkrc_covid,pkrc_pui
2020-10-30,W.P. Labuan,337,0,17,0,0,181,16
2020-10-31,Kedah,1681,0,3,0,23,104,0
2020-10-31,Kelantan,117,0,0,0,0,0,0
2020-10-31,Melaka,40,0,1,0,1,3,0
2020-10-31,Negeri Sembilan,200,0,44,0,14,109,0
2020-10-31,Perak,60,0,0,0,0,6,0
2020-10-31,Perlis,33,0,0,0,0,0,0
2020-10-31,Pulau Pinang,622,0,2,0,5,258,0
2020-10-31,Sabah,7344,6,300,3,653,2739,24
2020-10-31,Sarawak,921,1,0,0,0,74,3
2020-10-31,Selangor,1087,0,221,0,261,786,0
2020-10-31,Terengganu,48,0,0,0,0,0,0
2020-10-31,W.P. Labuan,337,7,32,1,29,195,14
2020-11-01,Kedah,1681,0,0,0,15,91,0
2020-11-01,Kelantan,117,0,0,0,0,0,0
2020-11-01,Melaka,40,0,2,0,0,5,0
2020-11-01,Negeri Sembilan,200,0,42,0,13,138,0
2020-11-01,Perak,60,0,0,0,0,6,0
2020-11-01,Perlis,33,0,0,0,0,0,0
2020-11-01,Pulau Pinang,622,0,15,0,14,259,0
2020-11-01,Sabah,7428,0,236,3,411,2420,10
2020-11-01,Sarawak,921,0,0,0,0,75,3
2020-11-01,Selangor,1087,0,233,0,205,814,0
2020-11-01,Terengganu,48,0,0,0,0,0,0
2020-11-01,W.P. Labuan,337,3,22,0,17,183,14
2020-11-02,Kedah,579,0,0,0,22,66,0
2020-11-02,Kelantan,117,0,0,0,0,0,0
2020-11-02,Melaka,40,0,0,0,0,5,0
2020-11-02,Negeri Sembilan,200,0,0,0,39,99,0
2020-11-02,Perak,60,0,0,0,0,5,0
2020-11-02,Perlis,33,0,0,0,0,0,0
2020-11-02,Pulau Pinang,622,0,9,0,80,187,0
2020-11-02,Sabah,7428,6,359,1,447,2457,24
2020-11-02,Sarawak,921,0,0,1,0,59,2
2020-11-02,Selangor,1087,0,248,0,195,865,0
2020-11-02,Terengganu,48,0,0,0,0,0,0
2020-11-02,W.P. Labuan,337,5,8,4,48,134,15
2020-11-03,Kedah,579,0,6,0,10,53,0
2020-11-03,Kelantan,117,0,0,0,0,0,0
2020-11-03,Melaka,40,0,0,0,2,3,0
2020-11-03,Negeri Sembilan,200,0,0,0,18,81,0
2020-11-03,Perak,60,0,0,0,0,5,0
2020-11-03,Perlis,33,0,0,0,0,0,0
2020-11-03,Pulau Pinang,639,0,32,0,101,120,0
2020-11-03,Sabah,7418,1,385,2,427,2433,22
2020-11-03,Sarawak,921,2,0,1,0,84,3
2020-11-03,Selangor,1090,10,354,0,360,861,10
2020-11-03,Terengganu,48,0,0,0,0,0,0
2020-11-03,W.P. Labuan,337,2,84,7,0,233,9
2020-11-04,Kedah,579,0,32,0,3,53,0
2020-11-04,Kelantan,117,0,0,0,0,0,0
2020-11-04,Melaka,40,0,0,0,1,2,0
2020-11-04,Negeri Sembilan,200,0,0,0,16,65,0
2020-11-04,Perak,60,0,0,0,5,0,0
2020-11-04,Perlis,33,0,0,0,0,0,0
2020-11-04,Pulau Pinang,639,0,5,0,29,97,0
2020-11-04,Sabah,7458,10,215,3,448,2341,30
2020-11-04,Sarawak,963,2,0,0,0,93,5
2020-11-04,Selangor,1090,0,229,1,171,928,0
2020-11-04,Terengganu,48,0,0,0,0,0,0
2020-11-04,W.P. Labuan,358,22,60,3,39,266,29
2020-11-05,Kedah,579,0,2,0,12,42,0
2020-11-05,Kelantan,117,0,0,0,0,0,0
2020-11-05,Melaka,40,0,0,0,0,2,0
2020-11-05,Negeri Sembilan,200,0,0,0,48,17,0
2020-11-05,Perak,60,0,0,0,0,0,0
2020-11-05,Perlis,33,0,0,0,0,0,0
2020-11-05,Pulau Pinang,639,0,30,0,21,110,0
2020-11-05,Sabah,7994,4,648,4,357,2523,31
2020-11-05,Sarawak,963,1,0,0,0,92,6
2020-11-05,Selangor,1090,0,250,0,182,995,0
2020-11-05,Terengganu,48,0,0,0,0,0,0
2020-11-05,W.P. Labuan,358,1,18,9,30,263,21
2020-11-06,Kedah,579,0,0,0,16,26,0
2020-11-06,Kelantan,117,0,0,0,0,0,0
2020-11-06,Melaka,40,0,0,0,0,2,0
2020-11-06,Negeri Sembilan,200,0,0,0,14,3,0
2020-11-06,Perak,60,0,0,0,0,0,0
2020-11-06,Perlis,33,0,0,0,0,0,0
2020-11-06,Pulau Pinang,709,0,163,0,2,273,0
2020-11-06,Sabah,8268,1,310,3,318,2449,27
2020-11-06,Sarawak,963,1,0,1,0,79,6
2020-11-06,Selangor,1090,0,278,0,363,910,0
2020-11-06,Terengganu,48,0,0,0,0,0,0
2020-11-06,W.P. Labuan,387,3,62,0,40,311,19
2020-11-07,Kedah,579,0,9,0,15,29,0
2020-11-07,Kelantan,117,0,0,0,0,0,0
2020-11-07,Melaka,40,0,0,0,2,0,0
2020-11-07,Negeri Sembilan,438,0,26,0,0,29,0
2020-11-07,Perak,60,0,0,0,0,0,0
2020-11-07,Perlis,33,0,0,0,0,0,0
2020-11-07,Pulau Pinang,709,0,27,0,27,272,0
2020-11-07,Sabah,8518,5,551,6,402,2500,35
2020-11-07,Sarawak,963,0,0,1,0,89,5
2020-11-07,Selangor,1240,0,285,0,251,944,0
2020-11-07,Terengganu,48,0,0,0,0,0,0
2020-11-07,W.P. Labuan,387,41,2,7,64,271,53
2020-11-08,Kedah,579,0,6,0,0,35,0
2020-11-08,Kelantan,117,0,0,0,0,0,0
2020-11-08,Melaka,40,0,0,0,0,0,0
2020-11-08,Negeri Sembilan,438,0,13,0,7,36,0
2020-11-08,Perak,84,22,0,0,0,0,22
2020-11-08,Perlis,33,0,0,0,0,0,0
2020-11-08,Pulau Pinang,709,0,6,0,6,278,0
2020-11-08,Sabah,9118,7,977,6,839,2714,36
2020-11-08,Sarawak,963,3,0,0,0,99,8
2020-11-08,Selangor,1240,0,273,0,295,922,0
2020-11-08,Terengganu,48,0,0,0,0,0,0
2020-11-08,W.P. Labuan,407,0,92,7,89,297,19
2020-11-09,Kedah,579,0,0,0,15,20,0
2020-11-09,Kelantan,117,0,0,0,0,0,0
2020-11-09,Melaka,40,0,0,0,0,0,0
2020-11-09,Negeri Sembilan,438,0,36,0,3,69,0
2020-11-09,Perak,84,0,0,0,0,0,14
2020-11-09,Perlis,33,0,0,0,0,0,0
2020-11-09,Pulau Pinang,709,0,14,0,14,279,0
2020-11-09,Sabah,9118,5,374,13,849,2239,25
2020-11-09,Sarawak,963,0,0,1,0,92,7
2020-11-09,Selangor,1240,0,203,0,250,875,0
2020-11-09,Terengganu,48,0,0,0,0,0,0
2020-11-09,W.P. Labuan,407,10,2,8,51,270,23
2020-11-10,Kedah,579,0,0,0,1,19,0
2020-11-10,Kelantan,117,0,0,0,0,0,0
2020-11-10,Melaka,40,0,3,0,0,3,0
2020-11-10,Negeri Sembilan,438,0,51,0,10,110,0
2020-11-10,Perak,105,5,0,0,0,19,0
2020-11-10,Perlis,33,0,0,0,0,0,0
2020-11-10,Pulau Pinang,709,0,27,0,21,288,0
2020-11-10,Sabah,8583,12,263,2,306,2175,34
2020-11-10,Sarawak,963,1,0,1,0,86,7
2020-11-10,Selangor,1240,0,239,0,285,829,0
2020-11-10,Terengganu,48,0,0,0,0,0,0
2020-11-10,W.P. Labuan,420,16,51,4,42,281,32
2020-11-11,Kedah,579,0,0,0,3,16,0
2020-11-11,Kelantan,117,0,0,0,0,0,0
2020-11-11,Melaka,40,0,2,0,0,5,0
2020-11-11,Negeri Sembilan,700,0,161,0,9,259,0
2020-11-11,Perak,105,3,10,10,0,10,10
2020-11-11,Perlis,33,0,0,0,0,0,0
2020-11-11,Pulau Pinang,709,0,8,0,10,285,0
2020-11-11,Sabah,8091,4,285,3,312,2196,29
2020-11-11,Sarawak,963,1,0,1,0,80,7
2020-11-11,Selangor,1240,18,210,0,148,891,18
2020-11-11,Terengganu,48,0,0,0,0,0,0
2020-11-11,W.P. Labuan,420,0,0,0,26,272,36
2020-11-12,Kedah,579,0,12,0,18,25,0
2020-11-12,Kelantan,117,0,0,0,0,0,0
2020-11-12,Melaka,40,0,3,0,1,7,0
2020-11-12,Negeri Sembilan,700,0,186,0,9,435,0
2020-11-12,Perak,105,0,11,0,0,21,9
2020-11-12,Perlis,33,0,0,0,0,0,0
2020-11-12,Pulau Pinang,759,0,24,0,104,212,0
2020-11-12,Sabah,5541,1,207,0,227,2186,39
2020-11-12,Sarawak,963,0,0,0,0,74,7
2020-11-12,Selangor,1240,0,264,0,273,900,0
2020-11-12,Terengganu,48,0,0,0,0,0,0
2020-11-12,W.P. Labuan,420,2,39,1,42,263,43
2020-11-13,Kedah,579,0,0,0,12,13,0
2020-11-13,Kelantan,117,0,0,0,0,0,0
2020-11-13,Melaka,40,0,5,0,0,12,0
2020-11-13,Negeri Sembilan,940,0,238,0,37,635,0
2020-11-13,Perak,105,0,0,9,0,21,0
2020-11-13,Perlis,33,0,0,0,0,0,0
2020-11-13,Pulau Pinang,804,0,30,0,103,143,0
2020-11-13,Sabah,5541,2,184,5,575,1809,23
2020-11-13,Sarawak,963,0,0,0,0,78,7
2020-11-13,Selangor,1240,0,321,0,232,989,0
2020-11-13,Terengganu,48,0,0,0,0,0,0
2020-11-13,W.P. Labuan,420,1,20,8,74,223,42
2020-11-14,Kedah,579,0,2,0,2,13,0
2020-11-14,Kelantan,117,1,0,0,0,0,1
2020-11-14,Melaka,40,0,0,0,1,11,0
2020-11-14,Negeri Sembilan,940,0,185,0,35,781,0
2020-11-14,Perak,105,0,0,0,0,45,0
2020-11-14,Perlis,33,0,0,0,0,0,0
2020-11-14,Pulau Pinang,414,0,12,0,28,130,0
2020-11-14,Sabah,5639,5,352,5,370,1797,21
2020-11-14,Sarawak,963,0,0,1,0,65,5
2020-11-14,Selangor,1244,0,334,0,251,1072,0
2020-11-14,Terengganu,48,0,0,0,0,0,0
2020-11-14,W.P. Labuan,420,0,0,8,72,170,37
2020-11-15,Kedah,579,0,10,0,12,15,0
2020-11-15,Kelantan,117,0,0,0,0,0,1
2020-11-15,Melaka,40,0,5,0,3,13,0
2020-11-15,Negeri Sembilan,1440,0,178,0,88,867,0
2020-11-15,Perak,105,0,2,0,2,45,0
2020-11-15,Perlis,33,0,0,0,0,0,0
2020-11-15,Pulau Pinang,414,0,22,0,6,150,0
2020-11-15,Sabah,5639,6,344,3,454,1719,23
2020-11-15,Sarawak,963,2,0,0,0,55,7
2020-11-15,Selangor,1244,0,268,0,171,1169,0
2020-11-15,Terengganu,48,0,0,0,0,0,0
2020-11-15,W.P. Labuan,420,2,0,0,58,117,34
2020-11-16,Kedah,579,0,0,0,4,11,0
2020-11-16,Kelantan,117,0,0,0,0,0,1
2020-11-16,Melaka,40,0,3,0,1,15,0
2020-11-16,Negeri Sembilan,1440,0,17,0,37,845,0
2020-11-16,Perak,105,0,1,0,2,44,0
2020-11-16,Perlis,33,0,0,0,0,0,0
2020-11-16,Pulau Pinang,364,0,12,0,29,129,0
2020-11-16,Sabah,5639,12,283,3,361,1661,35
2020-11-16,Sarawak,963,1,0,2,0,57,6
2020-11-16,Selangor,1548,0,323,0,202,1290,0
2020-11-16,Terengganu,48,0,0,0,0,0,0
2020-11-16,W.P. Labuan,420,0,9,0,9,120,33
2020-11-17,Kedah,579,0,0,0,1,10,0
2020-11-17,Kelantan,117,0,0,1,0,0,0
2020-11-17,Melaka,40,0,2,0,0,17,0
2020-11-17,Negeri Sembilan,1440,0,109,0,199,753,0
2020-11-17,Perak,195,0,107,0,32,128,0
2020-11-17,Perlis,33,0,0,0,0,0,0
2020-11-17,Pulau Pinang,364,0,18,0,11,159,0
2020-11-17,Sabah,5396,4,181,9,452,1387,27
2020-11-17,Sarawak,963,0,0,0,0,57,6
2020-11-17,Selangor,1998,0,329,0,131,1488,0
2020-11-17,Terengganu,48,0,0,0,0,0,0
2020-11-17,W.P. Labuan,420,0,8,4,38,92,31
2020-11-18,Kedah,579,0,0,0,2,8,0
2020-11-18,Kelantan,117,0,3,0,0,3,0
2020-11-18,Melaka,40,0,2,0,4,15,0
2020-11-18,Negeri Sembilan,1440,0,27,0,72,704,0
2020-11-18,Perak,195,0,12,0,11,126,0
2020-11-18,Perlis,33,0,0,0,0,0,0
2020-11-18,Pulau Pinang,364,0,6,0,24,144,0
2020-11-18,Sabah,5396,5,323,3,334,1366,27
2020-11-18,Sarawak,963,0,0,0,0,54,6
2020-11-18,Selangor,1998,0,291,0,194,1585,0
2020-11-18,Terengganu,48,0,0,0,0,0,0
2020-11-18,W.P. Labuan,420,0,0,8,9,64,29
2020-11-19,Kedah,579,0,7,0,4,12,0
2020-11-19,Kelantan,117,0,2,0,1,4,0
2020-11-19,Melaka,40,0,3,0,4,14,0
2020-11-19,Negeri Sembilan,1440,0,25,0,100,620,0
2020-11-19,Perak,195,0,8,0,5,128,0
2020-11-19,Perlis,33,0,0,0,0,0,0
2020-11-19,Pulau Pinang,453,0,2,0,42,115,0
2020-11-19,Sabah,5516,5,348,1,255,1556,30
2020-11-19,Sarawak,963,0,0,2,0,43,4
2020-11-19,Selangor,1998,0,354,0,234,1705,0
2020-11-19,Terengganu,48,0,0,0,0,0,0
2020-11-19,W.P. Labuan,420,3,0,8,20,57,24
2020-11-20,Kedah,579,0,23,0,5,30,0
2020-11-20,Kelantan,117,0,4,0,0,8,0
2020-11-20,Melaka,40,0,1,0,2,13,0
2020-11-20,Negeri Sembilan,1440,0,117,0,70,666,0
2020-11-20,Perak,195,0,13,0,4,140,0
2020-11-20,Perlis,33,0,0,0,0,0,0
2020-11-20,Pulau Pinang,453,0,11,0,13,115,0
2020-11-20,Sabah,5516,20,332,2,266,1627,43
2020-11-20,Sarawak,963,0,0,2,0,37,2
2020-11-20,Selangor,2298,0,249,0,264,1690,0
2020-11-20,Terengganu,48,0,0,0,0,0,0
2020-11-20,W.P. Labuan,420,3,1,4,10,61,27
2020-11-21,Kedah,579,0,0,0,2,28,0
2020-11-21,Kelantan,117,0,4,0,0,12,0
2020-11-21,Melaka,40,0,1,0,1,13,0
2020-11-21,Negeri Sembilan,1440,0,93,0,254,491,0
2020-11-21,Perak,196,0,8,0,3,147,0
2020-11-21,Perlis,33,0,0,0,0,0,0
2020-11-21,Pulau Pinang,453,0,5,0,40,83,0
2020-11-21,Sabah,5516,8,452,2,317,1728,48
2020-11-21,Sarawak,963,0,0,0,0,39,2
2020-11-21,Selangor,2598,0,507,0,563,1634,0
2020-11-21,Terengganu,48,0,0,0,0,0,0
2020-11-21,W.P. Labuan,420,18,0,0,12,39,53
2020-11-22,Kedah,579,0,0,0,0,28,0
2020-11-22,Kelantan,117,0,4,0,0,16,0
2020-11-22,Melaka,40,0,1,0,4,10,0
2020-11-22,Negeri Sembilan,1440,0,18,0,67,435,0
2020-11-22,Perak,296,0,37,0,4,182,0
2020-11-22,Perlis,33,0,0,0,0,0,0
2020-11-22,Pulau Pinang,453,0,5,0,26,59,0
2020-11-22,Sabah,5569,25,381,4,358,1725,72
2020-11-22,Sarawak,963,0,0,1,0,36,1
2020-11-22,Selangor,2598,0,573,0,479,1728,0
2020-11-22,Terengganu,48,0,0,0,0,0,0
2020-11-22,W.P. Labuan,420,0,1,8,8,40,54
2020-11-23,Kedah,579,0,6,0,4,30,0
2020-11-23,Kelantan,117,0,1,0,2,15,0
2020-11-23,Melaka,40,0,0,0,3,7,0
2020-11-23,Negeri Sembilan,1440,0,15,0,63,388,0
2020-11-23,Perak,317,0,17,0,8,190,0
2020-11-23,Perlis,33,0,0,0,0,0,0
2020-11-23,Pulau Pinang,454,0,12,0,8,76,0
2020-11-23,Sabah,5569,5,265,7,398,1583,63
2020-11-23,Sarawak,963,1,0,0,0,38,2
2020-11-23,Selangor,2748,0,628,0,593,1803,0
2020-11-23,Terengganu,48,0,0,0,0,0,0
2020-11-23,W.P. Labuan,420,2,9,0,14,57,33
2020-11-24,Kedah,579,0,6,0,4,30,0
2020-11-24,Kelantan,117,0,6,0,2,19,0
2020-11-24,Melaka,40,0,0,0,0,7,0
2020-11-24,Negeri Sembilan,1440,0,14,0,148,252,0
2020-11-24,Perak,331,0,11,0,6,200,0
2020-11-24,Perlis,33,0,0,0,0,0,0
2020-11-24,Pulau Pinang,454,0,2,0,26,65,0
2020-11-24,Sabah,5569,8,218,2,206,1595,71
2020-11-24,Sarawak,963,0,0,0,0,34,2
2020-11-24,Selangor,2748,0,265,0,412,1656,0
2020-11-24,Terengganu,48,0,0,0,0,0,0
2020-11-24,W.P. Labuan,420,17,0,0,4,41,50
2020-11-25,Kedah,579,0,1,0,4,24,0
2020-11-25,Kelantan,117,0,7,0,3,23,0
2020-11-25,Melaka,40,0,0,0,7,0,0
2020-11-25,Negeri Sembilan,1540,0,55,0,40,255,0
2020-11-25,Perak,397,0,23,0,115,198,0
2020-11-25,Perlis,33,0,0,0,0,0,0
2020-11-25,Pulau Pinang,439,0,12,0,9,68,0
2020-11-25,Sabah,5569,11,191,44,384,1429,38
2020-11-25,Sarawak,963,1,0,0,0,21,3
2020-11-25,Selangor,2748,0,160,0,100,1716,0
2020-11-25,Terengganu,48,0,0,0,0,0,0
2020-11-25,W.P. Labuan,420,0,0,0,0,33,87
2020-11-26,Kedah,579,0,11,0,3,32,0
2020-11-26,Kelantan,117,0,0,0,5,18,0
2020-11-26,Melaka,40,0,0,0,0,0,0
2020-11-26,Negeri Sembilan,1551,0,132,0,30,324,0
2020-11-26,Perak,397,0,20,0,15,201,0
2020-11-26,Perlis,33,0,0,0,0,0,0
2020-11-26,Pulau Pinang,439,0,14,0,17,64,0
2020-11-26,Sabah,5577,22,256,11,228,1442,57
2020-11-26,Sarawak,963,0,0,1,0,17,2
2020-11-26,Selangor,3198,0,951,0,211,2456,0
2020-11-26,Terengganu,48,0,0,0,0,0,0
2020-11-26,W.P. Labuan,420,13,10,2,5,56,90
2020-11-27,Kedah,579,0,14,0,10,36,0
2020-11-27,Kelantan,117,0,5,0,10,13,0
2020-11-27,Melaka,40,0,3,0,0,3,0
2020-11-27,Negeri Sembilan,1695,0,179,0,33,463,0
2020-11-27,Perak,397,0,15,0,11,205,0
2020-11-27,Perlis,33,0,0,0,0,0,0
2020-11-27,Pulau Pinang,439,0,44,0,7,101,0
2020-11-27,Sabah,5577,10,270,21,334,1361,58
2020-11-27,Sarawak,963,1,0,0,0,19,3
2020-11-27,Selangor,3198,0,660,0,249,2867,0
2020-11-27,Terengganu,48,0,0,0,0,0,0
2020-11-27,W.P. Labuan,420,0,0,0,5,63,81
2020-11-28,Kedah,579,0,9,0,0,55,0
2020-11-28,Kelantan,117,0,4,0,4,13,0
2020-11-28,Melaka,40,0,1,0,0,4,0
2020-11-28,Negeri Sembilan,1720,0,124,0,100,481,0
2020-11-28,Perak,675,0,33,0,20,218,0
2020-11-28,Perlis,33,0,0,0,0,0,0
2020-11-28,Pulau Pinang,439,0,86,0,9,185,0
2020-11-28,Sabah,5577,8,291,14,238,1425,59
2020-11-28,Sarawak,963,0,0,0,0,17,3
2020-11-28,Selangor,3498,0,726,0,548,3045,0
2020-11-28,Terengganu,48,0,0,0,0,0,0
2020-11-28,W.P. Labuan,420,0,0,0,9,59,80
2020-11-29,Kedah,579,0,7,0,1,61,0
2020-11-29,Kelantan,117,1,0,0,1,12,1
2020-11-29,Melaka,40,0,1,0,1,4,0
2020-11-29,Negeri Sembilan,1754,0,102,0,58,523,0
2020-11-29,Perak,725,0,155,0,6,367,0
2020-11-29,Perlis,33,0,0,0,0,0,0
2020-11-29,Pulau Pinang,439,0,34,0,5,212,0
2020-11-29,Sabah,6097,12,463,9,292,1594,63
2020-11-29,Sarawak,963,4,0,1,0,17,6
2020-11-29,Selangor,3498,0,583,0,433,3195,0
2020-11-29,Terengganu,48,0,0,0,0,0,0
2020-11-29,W.P. Labuan,420,0,3,0,8,54,79
2020-11-30,Kedah,579,0,10,0,2,84,0
2020-11-30,Kelantan,117,0,1,0,3,10,1
2020-11-30,Melaka,40,0,1,0,1,4,0
2020-11-30,Negeri Sembilan,1758,0,53,0,32,541,0
2020-11-30,Perak,725,0,58,0,35,389,0
2020-11-30,Perlis,33,0,0,0,0,0,0
2020-11-30,Pulau Pinang,439,0,36,0,11,242,0
2020-11-30,Sabah,6156,10,217,13,232,1576,55
2020-11-30,Sarawak,963,0,2,0,0,17,6
2020-11-30,Selangor,3648,0,515,0,1437,2273,0
2020-11-30,Terengganu,48,0,0,0,0,0,0
2020-11-30,W.P. Labuan,420,0,3,2,22,55,60
2020-12-01,Kedah,579,0,6,0,10,81,0
2020-12-01,Kelantan,117,0,0,0,1,9,1
2020-12-01,Melaka,40,0,0,0,0,4,0
2020-12-01,Negeri Sembilan,1765,0,72,0,38,566,0
2020-12-01,Perak,725,0,36,0,15,405,0
2020-12-01,Perlis,33,0,0,0,0,0,0
2020-12-01,Pulau Pinang,439,0,20,0,18,251,0
2020-12-01,Sabah,5866,12,329,5,275,1674,67
2020-12-01,Sarawak,963,0,0,0,2,6,6
2020-12-01,Selangor,4248,0,502,0,934,1841,0
2020-12-01,Terengganu,48,0,0,0,0,0,0
2020-12-01,W.P. Labuan,420,0,0,0,17,68,36
2020-12-02,Kedah,579,0,18,0,24,74,0
2020-12-02,Kelantan,117,0,1,0,3,7,1
2020-12-02,Melaka,40,0,0,0,0,4,0
2020-12-02,Negeri Sembilan,1767,0,113,0,24,650,0
2020-12-02,Perak,725,0,28,0,21,284,0
2020-12-02,Perlis,33,0,0,0,0,0,0
2020-12-02,Pulau Pinang,523,0,22,0,41,246,0
2020-12-02,Sabah,5866,4,192,17,195,1622,57
2020-12-02,Sarawak,963,1,0,4,0,8,3
2020-12-02,Selangor,4248,0,836,0,169,2505,0
2020-12-02,Terengganu,48,0,0,0,0,0,0
2020-12-02,W.P. Labuan,420,0,0,2,8,66,33
2020-12-03,Kedah,699,0,21,0,7,82,0
2020-12-03,Kelantan,117,5,0,0,5,2,6
2020-12-03,Melaka,40,0,0,0,2,2,0
2020-12-03,Negeri Sembilan,1767,0,68,0,18,687,0
2020-12-03,Perak,725,0,27,0,102,333,0
2020-12-03,Perlis,33,0,0,0,0,0,0
2020-12-03,Pulau Pinang,523,0,26,0,37,241,0
2020-12-03,Sabah,5866,11,189,10,269,1517,56
2020-12-03,Sarawak,963,0,0,0,0,6,3
2020-12-03,Selangor,4248,0,229,0,267,2467,0
2020-12-03,Terengganu,48,0,0,0,0,0,0
2020-12-03,W.P. Labuan,420,4,7,1,11,69,32
2020-12-04,Johor,146,21,0,0,0,0,21
2020-12-04,Kedah,699,0,25,0,18,96,0
2020-12-04,Kelantan,117,8,0,1,0,2,13
2020-12-04,Melaka,40,0,0,0,0,2,0
2020-12-04,Negeri Sembilan,1767,0,34,0,236,482,0
2020-12-04,Perak,725,0,21,0,38,316,0
2020-12-04,Perlis,33,0,0,0,0,0,0
2020-12-04,Pulau Pinang,523,0,28,0,65,208,0
2020-12-04,Sabah,5866,12,198,25,344,1368,51
2020-12-04,Sarawak,963,2,0,0,0,7,5
2020-12-04,Selangor,4248,0,644,0,320,2791,0
2020-12-04,W.P. Labuan,420,0,0,1,14,54,31
2020-12-05,Johor,146,30,0,2,0,0,49
2020-12-05,Kedah,699,0,12,0,19,90,0
2020-12-05,Kelantan,117,0,0,5,0,2,8
2020-12-05,Melaka,40,0,0,0,1,1,0
2020-12-05,Negeri Sembilan,1767,0,28,0,114,390,0
2020-12-05,Perak,725,0,8,0,32,310,0
2020-12-05,Perlis,33,0,0,0,0,0,0
2020-12-05,Pulau Pinang,523,0,28,0,53,193,0
2020-12-05,Sabah,5866,11,233,10,293,1311,51
2020-12-05,Sarawak,963,2,0,0,0,7,4
2020-12-05,Selangor,4248,0,554,0,288,3057,0
2020-12-05,Terengganu,48,0,0,0,0,0,0
2020-12-05,W.P. Labuan,420,0,0,0,24,35,28
2020-12-06,Johor,146,27,0,6,0,0,70
2020-12-06,Kedah,699,0,20,0,10,100,0
2020-12-06,Kelantan,117,1,13,0,1,14,9
2020-12-06,Melaka,40,0,0,0,0,1,0
2020-12-06,Negeri Sembilan,1767,0,11,0,44,355,0
2020-12-06,Perak,725,0,25,0,110,225,0
2020-12-06,Perlis,33,0,0,0,0,0,0
2020-12-06,Pulau Pinang,523,0,28,0,44,183,0
2020-12-06,Sabah,5866,22,300,3,198,1398,70
2020-12-06,Sarawak,963,1,0,1,0,7,4
2020-12-06,Selangor,4248,0,414,0,534,2937,0
2020-12-06,Terengganu,48,0,0,0,0,0,0
2020-12-06,W.P. Labuan,420,0,19,0,11,48,23
2020-12-07,Johor,146,37,0,14,0,0,93
2020-12-07,Kedah,699,0,14,0,13,101,0
2020-12-07,Kelantan,117,1,0,1,2,12,9
2020-12-07,Melaka,40,0,0,0,0,1,0
2020-12-07,Negeri Sembilan,1767,0,381,0,72,655,0
2020-12-07,Perak,725,0,87,0,17,292,0
2020-12-07,Perlis,33,0,0,0,0,0,0
2020-12-07,Pulau Pinang,523,0,51,0,42,201,0
2020-12-07,Sabah,5777,3,168,10,204,1368,60
2020-12-07,Sarawak,963,2,0,1,0,7,5
2020-12-07,Selangor,4248,0,428,0,468,2897,0
2020-12-07,Terengganu,48,0,0,0,0,0,0
2020-12-07,W.P. Labuan,420,0,0,0,12,36,12
2020-12-08,Johor,146,0,32,0,7,132,0
2020-12-08,Kedah,699,0,11,0,23,89,0
2020-12-08,Kelantan,117,1,0,0,0,12,10
2020-12-08,Melaka,40,0,0,0,0,1,0
2020-12-08,Negeri Sembilan,1937,0,251,0,67,837,0
2020-12-08,Perak,725,0,54,0,86,254,0
2020-12-08,Perlis,33,0,0,0,0,0,0
2020-12-08,Pulau Pinang,523,0,9,0,35,179,0
2020-12-08,Sabah,5777,5,234,8,238,1374,57
2020-12-08,Sarawak,963,0,0,3,0,8,2
2020-12-08,Selangor,4248,0,480,0,921,2456,0
2020-12-08,Terengganu,48,0,0,0,0,0,0
2020-12-08,W.P. Labuan,420,14,0,0,4,37,26
2020-12-09,Johor,292,0,43,0,12,152,0
2020-12-09,Kedah,699,0,1,0,17,73,0
2020-12-09,Kelantan,117,1,4,0,0,16,11
2020-12-09,Melaka,40,0,0,0,1,0,0
2020-12-09,Negeri Sembilan,1937,0,18,0,123,730,0
2020-12-09,Perak,725,0,31,0,29,255,0
2020-12-09,Perlis,33,0,0,0,0,0,0
2020-12-09,Pulau Pinang,523,0,17,0,18,179,0
2020-12-09,Sabah,5777,11,199,11,278,1270,59
2020-12-09,Sarawak,963,0,0,0,0,7,2
2020-12-09,Selangor,4245,0,449,0,179,2726,0
2020-12-09,Terengganu,48,0,0,0,0,0,0
2020-12-09,W.P. Labuan,420,7,0,0,1,36,33
2020-12-10,Johor,292,0,50,0,11,182,0
2020-12-10,Kedah,699,0,5,0,18,60,0
2020-12-10,Kelantan,117,1,1,0,0,17,12
2020-12-10,Melaka,40,0,0,0,0,0,0
2020-12-10,Negeri Sembilan,1937,0,39,0,38,726,0
2020-12-10,Pahang,140,0,0,0,0,0,0
2020-12-10,Perak,787,0,38,0,32,260,0
2020-12-10,Perlis,33,0,0,0,0,0,0
2020-12-10,Pulau Pinang,523,0,29,0,31,178,0
2020-12-10,Sabah,5777,7,202,6,249,1217,62
2020-12-10,Sarawak,963,1,0,1,0,7,2
2020-12-10,Selangor,4895,0,707,0,644,2789,0
2020-12-10,Terengganu,48,0,0,0,0,0,0
2020-12-10,W.P. Labuan,420,11,0,0,4,33,44
2020-12-11,Johor,292,0,7,0,27,184,0
2020-12-11,Kedah,699,0,13,0,23,50,0
2020-12-11,Kelantan,117,0,15,0,1,31,12
2020-12-11,Melaka,40,0,2,0,0,2,0
2020-12-11,Negeri Sembilan,1937,0,32,0,48,703,0
