date,state,beds_icu_covid,icu_covid,icu_pui,vent_covid,vent_pui
2020-08-07,Perak,46,0,0,0,0
2020-08-07,Perlis,4,0,0,0,0
2020-08-07,Pulau Pinang,4,0,1,0,0
2020-08-07,Sabah,60,1,0,1,0
2020-08-07,Sarawak,26,0,0,0,0
2020-08-07,Selangor,104,0,0,0,0
2020-08-07,Terengganu,12,0,0,0,0
2020-08-07,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-07,W.P. Labuan,2,0,0,0,0
2020-08-08,Johor,30,1,0,0,0
2020-08-08,Kedah,16,0,0,0,0
2020-08-08,Kelantan,27,0,0,0,0
2020-08-08,Melaka,12,0,0,0,0
2020-08-08,Negeri Sembilan,10,0,0,0,0
2020-08-08,Pahang,39,0,0,0,0
2020-08-08,Perak,46,0,0,0,0
2020-08-08,Perlis,4,0,0,0,0
2020-08-08,Pulau Pinang,4,0,0,0,0
2020-08-08,Sabah,60,1,0,1,0
2020-08-08,Sarawak,26,0,0,0,0
2020-08-08,Selangor,104,0,0,0,0
2020-08-08,Terengganu,12,0,0,0,0
2020-08-08,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-08,W.P. Labuan,2,0,0,0,0
2020-08-09,Johor,30,0,0,0,0
2020-08-09,Kedah,16,0,0,0,0
2020-08-09,Kelantan,27,0,0,0,0
2020-08-09,Melaka,12,0,0,0,0
2020-08-09,Negeri Sembilan,10,0,0,0,0
2020-08-09,Pahang,39,0,0,0,0
2020-08-09,Perak,46,0,0,0,0
2020-08-09,Perlis,4,1,0,0,0
2020-08-09,Pulau Pinang,4,0,0,0,0
2020-08-09,Sabah,60,1,0,1,0
2020-08-09,Sarawak,26,0,0,0,0
2020-08-09,Selangor,104,0,0,0,0
2020-08-09,Terengganu,12,0,0,0,0
2020-08-09,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-09,W.P. Labuan,2,0,0,0,0
2020-08-10,Johor,30,0,0,0,0
2020-08-10,Kedah,16,0,0,0,0
2020-08-10,Kelantan,27,0,0,0,0
2020-08-10,Melaka,12,0,0,0,0
2020-08-10,Negeri Sembilan,10,0,0,0,0
2020-08-10,Pahang,39,0,0,0,0
2020-08-10,Perak,46,0,0,0,0
2020-08-10,Perlis,4,1,0,0,0
2020-08-10,Pulau Pinang,4,0,0,0,0
2020-08-10,Sabah,60,0,0,0,0
2020-08-10,Sarawak,26,0,0,0,0
2020-08-10,Selangor,104,0,0,0,0
2020-08-10,Terengganu,12,0,0,0,0
2020-08-10,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-10,W.P. Labuan,2,0,0,0,0
2020-08-11,Johor,30,0,0,0,0
2020-08-11,Kedah,16,0,0,0,0
2020-08-11,Kelantan,27,0,0,0,0
2020-08-11,Melaka,12,0,0,0,0
2020-08-11,Negeri Sembilan,10,0,0,0,0
2020-08-11,Pahang,39,0,0,0,0
2020-08-11,Perak,46,0,0,0,0
2020-08-11,Perlis,4,1,0,0,0
2020-08-11,Pulau Pinang,4,0,0,0,0
2020-08-11,Sabah,60,1,0,0,0
2020-08-11,Sarawak,26,0,0,0,0
2020-08-11,Selangor,104,0,0,0,0
2020-08-11,Terengganu,12,0,0,0,0
2020-08-11,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-11,W.P. Labuan,2,0,0,0,0
2020-08-12,Johor,30,0,0,0,0
2020-08-12,Kedah,16,0,0,0,0
2020-08-12,Kelantan,27,0,0,0,0
2020-08-12,Melaka,12,0,0,0,0
2020-08-12,Negeri Sembilan,10,0,0,0,0
2020-08-12,Pahang,39,0,0,0,0
2020-08-12,Perak,46,0,0,0,0
2020-08-12,Perlis,4,1,0,0,0
2020-08-12,Pulau Pinang,4,0,0,0,0
2020-08-12,Sabah,60,0,0,0,0
2020-08-12,Sarawak,26,0,0,0,0
2020-08-12,Selangor,104,0,0,0,0
2020-08-12,Terengganu,12,0,0,0,0
2020-08-12,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-12,W.P. Labuan,2,0,0,0,0
2020-08-13,Johor,30,0,0,0,0
2020-08-13,Kedah,16,0,0,0,0
2020-08-13,Kelantan,27,0,0,0,0
2020-08-13,Melaka,12,0,0,0,0
2020-08-13,Negeri Sembilan,10,0,0,0,0
2020-08-13,Pahang,39,0,0,0,0
2020-08-13,Perak,46,0,0,0,0
2020-08-13,Perlis,4,1,0,0,0
2020-08-13,Pulau Pinang,4,0,1,0,0
2020-08-13,Sabah,60,0,1,0,1
2020-08-13,Sarawak,26,0,0,0,0
2020-08-13,Selangor,104,0,0,0,0
2020-08-13,Terengganu,12,0,0,0,0
2020-08-13,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-13,W.P. Labuan,2,0,0,0,0
2020-08-14,Johor,30,0,0,0,0
2020-08-14,Kedah,16,0,1,0,1
2020-08-14,Kelantan,27,0,0,0,0
2020-08-14,Melaka,12,0,0,0,0
2020-08-14,Negeri Sembilan,10,0,0,0,0
2020-08-14,Pahang,39,0,0,0,0
2020-08-14,Perak,46,0,0,0,0
2020-08-14,Perlis,4,1,0,0,0
2020-08-14,Pulau Pinang,4,1,0,1,0
2020-08-14,Sabah,60,1,0,0,0
2020-08-14,Sarawak,26,0,0,0,0
2020-08-14,Selangor,104,1,0,1,0
2020-08-14,Terengganu,12,0,0,0,0
2020-08-14,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-14,W.P. Labuan,2,0,0,0,0
2020-08-15,Johor,30,0,0,0,0
2020-08-15,Kedah,16,2,0,0,0
2020-08-15,Kelantan,27,0,0,0,0
2020-08-15,Melaka,12,0,0,0,0
2020-08-15,Negeri Sembilan,10,0,0,0,0
2020-08-15,Pahang,39,0,0,0,0
2020-08-15,Perak,46,0,0,0,0
2020-08-15,Perlis,4,1,0,0,0
2020-08-15,Pulau Pinang,4,2,0,1,0
2020-08-15,Sabah,60,1,0,0,0
2020-08-15,Sarawak,26,0,0,0,0
2020-08-15,Selangor,104,0,0,0,0
2020-08-15,Terengganu,12,0,0,0,0
2020-08-15,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-15,W.P. Labuan,2,0,0,0,0
2020-08-16,Johor,30,0,0,0,0
2020-08-16,Kedah,16,4,0,1,0
2020-08-16,Kelantan,27,0,0,0,0
2020-08-16,Melaka,12,0,0,0,0
2020-08-16,Negeri Sembilan,10,0,0,0,0
2020-08-16,Pahang,39,0,0,0,0
2020-08-16,Perak,46,0,0,0,0
2020-08-16,Perlis,4,0,0,0,0
2020-08-16,Pulau Pinang,4,2,0,1,0
2020-08-16,Sabah,60,1,0,0,0
2020-08-16,Sarawak,26,0,0,0,0
2020-08-16,Selangor,104,0,0,0,0
2020-08-16,Terengganu,12,0,0,0,0
2020-08-16,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-16,W.P. Labuan,2,0,0,0,0
2020-08-17,Johor,30,0,0,0,0
2020-08-17,Kedah,16,4,0,1,0
2020-08-17,Kelantan,27,0,0,0,0
2020-08-17,Melaka,12,0,0,0,0
2020-08-17,Negeri Sembilan,10,0,0,0,0
2020-08-17,Pahang,39,0,0,0,0
2020-08-17,Perak,46,0,0,0,0
2020-08-17,Perlis,4,0,0,0,0
2020-08-17,Pulau Pinang,4,3,0,1,0
2020-08-17,Sabah,60,1,0,0,0
2020-08-17,Sarawak,26,0,0,0,0
2020-08-17,Selangor,104,0,0,0,0
2020-08-17,Terengganu,12,0,0,0,0
2020-08-17,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-17,W.P. Labuan,2,0,0,0,0
2020-08-18,Johor,30,0,0,0,0
2020-08-18,Kedah,16,4,0,1,0
2020-08-18,Kelantan,27,0,0,0,0
2020-08-18,Melaka,12,0,0,0,0
2020-08-18,Negeri Sembilan,10,0,0,0,0
2020-08-18,Pahang,39,0,0,0,0
2020-08-18,Perak,46,0,0,0,0
2020-08-18,Perlis,4,0,0,0,0
2020-08-18,Pulau Pinang,4,3,0,1,0
2020-08-18,Sabah,60,1,0,0,0
2020-08-18,Sarawak,26,0,0,0,0
2020-08-18,Selangor,104,0,0,0,0
2020-08-18,Terengganu,12,0,0,0,0
2020-08-18,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-18,W.P. Labuan,2,0,0,0,0
2020-08-19,Johor,30,0,0,0,0
2020-08-19,Kedah,17,4,0,1,0
2020-08-19,Kelantan,27,0,0,0,0
2020-08-19,Melaka,12,0,0,0,0
2020-08-19,Negeri Sembilan,10,0,0,0,0
2020-08-19,Pahang,39,0,0,0,0
2020-08-19,Perak,46,0,0,0,0
2020-08-19,Perlis,4,0,0,0,0
2020-08-19,Pulau Pinang,4,3,0,2,0
2020-08-19,Sabah,60,0,0,0,0
2020-08-19,Sarawak,26,0,0,0,0
2020-08-19,Selangor,104,0,0,0,0
2020-08-19,Terengganu,12,0,0,0,0
2020-08-19,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-19,W.P. Labuan,2,0,0,0,0
2020-08-20,Johor,30,0,0,0,0
2020-08-20,Kedah,17,4,0,2,0
2020-08-20,Kelantan,27,0,0,0,0
2020-08-20,Melaka,12,0,0,0,0
2020-08-20,Negeri Sembilan,10,0,0,0,0
2020-08-20,Pahang,39,0,0,0,0
2020-08-20,Perak,46,0,0,0,0
2020-08-20,Perlis,4,0,0,0,0
2020-08-20,Pulau Pinang,4,3,0,2,0
2020-08-20,Sabah,60,0,0,0,0
2020-08-20,Sarawak,26,0,0,0,0
2020-08-20,Selangor,104,1,0,1,0
2020-08-20,Terengganu,12,0,0,0,0
2020-08-20,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-20,W.P. Labuan,2,0,0,0,0
2020-08-21,Johor,30,0,0,0,0
2020-08-21,Kedah,17,4,0,2,0
2020-08-21,Kelantan,27,0,0,0,0
2020-08-21,Melaka,12,0,0,0,0
2020-08-21,Negeri Sembilan,10,0,0,0,0
2020-08-21,Pahang,39,0,0,0,0
2020-08-21,Perak,46,0,0,0,0
2020-08-21,Perlis,4,0,0,0,0
2020-08-21,Pulau Pinang,4,3,0,2,0
2020-08-21,Sabah,60,0,0,0,0
2020-08-21,Sarawak,26,0,0,0,0
2020-08-21,Selangor,104,0,0,0,0
2020-08-21,Terengganu,12,0,0,0,0
2020-08-21,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-21,W.P. Labuan,2,0,0,0,0
2020-08-22,Johor,30,0,0,0,0
2020-08-22,Kedah,17,5,0,2,0
2020-08-22,Kelantan,27,0,0,0,0
2020-08-22,Melaka,12,0,0,0,0
2020-08-22,Negeri Sembilan,10,0,0,0,0
2020-08-22,Pahang,39,0,0,0,0
2020-08-22,Perak,46,0,0,0,0
2020-08-22,Perlis,4,0,0,0,0
2020-08-22,Pulau Pinang,4,3,0,2,0
2020-08-22,Sabah,60,0,0,0,0
2020-08-22,Sarawak,26,0,0,0,0
2020-08-22,Selangor,104,0,0,0,0
2020-08-22,Terengganu,12,0,0,0,0
2020-08-22,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-22,W.P. Labuan,2,0,0,0,0
2020-08-23,Johor,30,0,0,0,0
2020-08-23,Kedah,17,6,1,2,1
2020-08-23,Kelantan,27,0,0,0,0
2020-08-23,Melaka,12,0,0,0,0
2020-08-23,Negeri Sembilan,10,0,0,0,0
2020-08-23,Pahang,39,0,0,0,0
2020-08-23,Perak,46,0,0,0,0
2020-08-23,Perlis,4,0,0,0,0
2020-08-23,Pulau Pinang,4,3,0,2,0
2020-08-23,Sabah,60,0,0,0,0
2020-08-23,Sarawak,26,0,0,0,0
2020-08-23,Selangor,104,0,0,0,0
2020-08-23,Terengganu,12,0,0,0,0
2020-08-23,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-23,W.P. Labuan,2,0,0,0,0
2020-08-24,Johor,30,0,0,0,0
2020-08-24,Kedah,17,5,0,2,0
2020-08-24,Kelantan,27,0,0,0,0
2020-08-24,Melaka,12,0,0,0,0
2020-08-24,Negeri Sembilan,10,0,0,0,0
2020-08-24,Pahang,39,0,0,0,0
2020-08-24,Perak,46,0,0,0,0
2020-08-24,Perlis,4,0,0,0,0
2020-08-24,Pulau Pinang,4,3,0,3,0
2020-08-24,Sabah,60,0,0,0,0
2020-08-24,Sarawak,26,0,0,0,0
2020-08-24,Selangor,104,0,0,0,0
2020-08-24,Terengganu,12,0,0,0,0
2020-08-24,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-24,W.P. Labuan,2,0,0,0,0
2020-08-25,Johor,30,0,0,0,0
2020-08-25,Kedah,17,6,0,2,0
2020-08-25,Kelantan,27,0,0,0,0
2020-08-25,Melaka,12,0,0,0,0
2020-08-25,Negeri Sembilan,10,0,0,0,0
2020-08-25,Pahang,39,0,0,0,0
2020-08-25,Perak,46,0,0,0,0
2020-08-25,Perlis,4,0,0,0,0
2020-08-25,Pulau Pinang,4,3,0,3,0
2020-08-25,Sabah,60,0,0,0,0
2020-08-25,Sarawak,26,0,0,0,0
2020-08-25,Selangor,104,0,1,0,0
2020-08-25,Terengganu,12,0,0,0,0
2020-08-25,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-25,W.P. Labuan,2,0,0,0,0
2020-08-26,Johor,30,0,0,0,0
2020-08-26,Kedah,17,6,0,3,0
2020-08-26,Kelantan,27,0,0,0,0
2020-08-26,Melaka,12,0,0,0,0
2020-08-26,Negeri Sembilan,10,0,0,0,0
2020-08-26,Pahang,39,0,0,0,0
2020-08-26,Perak,46,0,0,0,0
2020-08-26,Perlis,4,0,0,0,0
2020-08-26,Pulau Pinang,4,3,0,3,0
2020-08-26,Sabah,60,0,0,0,0
2020-08-26,Sarawak,26,0,0,0,0
2020-08-26,Selangor,104,0,0,0,0
2020-08-26,Terengganu,12,0,0,0,0
2020-08-26,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-26,W.P. Labuan,2,0,0,0,0
2020-08-27,Johor,30,0,0,0,0
2020-08-27,Kedah,17,5,0,3,0
2020-08-27,Kelantan,27,0,0,0,0
2020-08-27,Melaka,12,0,0,0,0
2020-08-27,Negeri Sembilan,10,0,0,0,0
2020-08-27,Pahang,39,0,0,0,0
2020-08-27,Perak,46,0,0,0,0
2020-08-27,Perlis,4,0,0,0,0
2020-08-27,Pulau Pinang,4,3,0,3,0
2020-08-27,Sabah,60,0,0,0,0
2020-08-27,Sarawak,26,0,0,0,0
2020-08-27,Selangor,104,0,0,0,0
2020-08-27,Terengganu,12,0,0,0,0
2020-08-27,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-27,W.P. Labuan,2,0,0,0,0
2020-08-28,Johor,30,0,0,0,0
2020-08-28,Kedah,17,5,0,3,0
2020-08-28,Kelantan,27,0,0,0,0
2020-08-28,Melaka,12,0,0,0,0
2020-08-28,Negeri Sembilan,10,0,0,0,0
2020-08-28,Pahang,39,0,0,0,0
2020-08-28,Perak,46,0,0,0,0
2020-08-28,Perlis,4,0,0,0,0
2020-08-28,Pulau Pinang,4,3,0,3,0
2020-08-28,Sabah,60,0,0,0,0
2020-08-28,Sarawak,26,0,0,0,0
2020-08-28,Selangor,104,0,0,0,0
2020-08-28,Terengganu,12,0,0,0,0
2020-08-28,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-28,W.P. Labuan,2,0,0,0,0
2020-08-29,Johor,30,0,0,0,0
2020-08-29,Kedah,17,5,0,3,0
2020-08-29,Kelantan,27,0,0,0,0
2020-08-29,Melaka,12,0,0,0,0
2020-08-29,Negeri Sembilan,10,0,0,0,0
2020-08-29,Pahang,39,0,0,0,0
2020-08-29,Perak,46,0,0,0,0
2020-08-29,Perlis,4,0,0,0,0
2020-08-29,Pulau Pinang,4,3,0,3,0
2020-08-29,Sabah,60,0,0,0,0
2020-08-29,Sarawak,26,0,0,0,0
2020-08-29,Selangor,104,0,0,0,0
2020-08-29,Terengganu,12,0,0,0,0
2020-08-29,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-29,W.P. Labuan,2,0,0,0,0
2020-08-30,Johor,30,0,0,0,0
2020-08-30,Kedah,17,4,0,2,0
2020-08-30,Kelantan,27,0,0,0,0
2020-08-30,Melaka,12,0,0,0,0
2020-08-30,Negeri Sembilan,10,0,0,0,0
2020-08-30,Pahang,39,0,0,0,0
2020-08-30,Perak,46,0,0,0,0
2020-08-30,Perlis,4,0,0,0,0
2020-08-30,Pulau Pinang,4,3,0,3,0
2020-08-30,Sabah,60,0,0,0,0
2020-08-30,Sarawak,26,0,0,0,0
2020-08-30,Selangor,104,0,0,0,0
2020-08-30,Terengganu,12,0,0,0,0
2020-08-30,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-30,W.P. Labuan,2,0,0,0,0
2020-08-31,Johor,30,0,0,0,0
2020-08-31,Kedah,17,3,0,1,0
2020-08-31,Kelantan,27,0,0,0,0
2020-08-31,Melaka,12,0,0,0,0
2020-08-31,Negeri Sembilan,10,0,0,0,0
2020-08-31,Pahang,39,0,0,0,0
2020-08-31,Perak,46,0,0,0,0
2020-08-31,Perlis,4,0,0,0,0
2020-08-31,Pulau Pinang,4,3,0,3,0
2020-08-31,Sabah,60,0,0,0,0
2020-08-31,Sarawak,26,0,0,0,0
2020-08-31,Selangor,104,0,0,0,0
2020-08-31,Terengganu,12,0,0,0,0
2020-08-31,W.P. Kuala Lumpur,38,0,0,0,0
2020-08-31,W.P. Labuan,2,0,0,0,0
2020-09-01,Johor,30,0,0,0,0
2020-09-01,Kedah,17,3,0,1,0
2020-09-01,Kelantan,27,0,0,0,0
2020-09-01,Melaka,12,0,0,0,0
2020-09-01,Negeri Sembilan,10,0,0,0,0
2020-09-01,Pahang,39,0,0,0,0
2020-09-01,Perak,46,0,0,0,0
2020-09-01,Perlis,4,0,0,0,0
2020-09-01,Pulau Pinang,4,2,0,2,0
2020-09-01,Sabah,60,0,0,0,0
2020-09-01,Sarawak,26,0,0,0,0
2020-09-01,Selangor,104,0,0,0,0
2020-09-01,Terengganu,12,0,0,0,0
2020-09-01,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-01,W.P. Labuan,2,0,0,0,0
2020-09-02,Johor,30,0,0,0,0
2020-09-02,Kedah,17,2,0,1,0
2020-09-02,Kelantan,27,0,0,0,0
2020-09-02,Melaka,12,0,0,0,0
2020-09-02,Negeri Sembilan,10,0,0,0,0
2020-09-02,Pahang,39,0,0,0,0
2020-09-02,Perak,46,0,0,0,0
2020-09-02,Perlis,4,0,0,0,0
2020-09-02,Pulau Pinang,4,2,0,2,0
2020-09-02,Sabah,60,0,0,0,0
2020-09-02,Sarawak,26,0,0,0,0
2020-09-02,Selangor,104,0,0,0,0
2020-09-02,Terengganu,12,0,0,0,0
2020-09-02,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-02,W.P. Labuan,2,0,0,0,0
2020-09-03,Johor,30,0,0,0,0
2020-09-03,Kedah,17,2,0,1,0
2020-09-03,Kelantan,27,0,0,0,0
2020-09-03,Melaka,12,0,0,0,0
2020-09-03,Negeri Sembilan,10,0,0,0,0
2020-09-03,Pahang,39,0,0,0,0
2020-09-03,Perak,46,0,0,0,0
2020-09-03,Perlis,4,0,0,0,0
2020-09-03,Pulau Pinang,4,2,0,2,0
2020-09-03,Sabah,60,0,0,0,0
2020-09-03,Sarawak,26,0,0,0,0
2020-09-03,Selangor,104,0,0,0,0
2020-09-03,Terengganu,12,0,0,0,0
2020-09-03,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-03,W.P. Labuan,2,0,0,0,0
2020-09-04,Johor,30,0,0,0,0
2020-09-04,Kedah,17,2,0,1,0
2020-09-04,Kelantan,27,0,0,0,0
2020-09-04,Melaka,12,0,0,0,0
2020-09-04,Negeri Sembilan,10,0,0,0,0
2020-09-04,Pahang,39,0,0,0,0
2020-09-04,Perak,46,0,0,0,0
2020-09-04,Perlis,4,0,0,0,0
2020-09-04,Pulau Pinang,4,2,0,2,0
2020-09-04,Sabah,60,0,0,0,0
2020-09-04,Sarawak,26,0,0,0,0
2020-09-04,Selangor,104,0,0,0,0
2020-09-04,Terengganu,12,0,0,0,0
2020-09-04,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-04,W.P. Labuan,2,0,0,0,0
2020-09-05,Johor,30,0,0,0,0
2020-09-05,Kedah,17,2,0,1,0
2020-09-05,Kelantan,27,0,0,0,0
2020-09-05,Melaka,12,0,0,0,0
2020-09-05,Negeri Sembilan,10,0,0,0,0
2020-09-05,Pahang,39,0,0,0,0
2020-09-05,Perak,46,0,0,0,0
2020-09-05,Perlis,4,0,0,0,0
2020-09-05,Pulau Pinang,4,2,0,2,0
2020-09-05,Sabah,60,0,2,0,2
2020-09-05,Sarawak,26,0,0,0,0
2020-09-05,Selangor,104,1,0,0,0
2020-09-05,Terengganu,12,0,0,0,0
2020-09-05,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-05,W.P. Labuan,2,0,0,0,0
2020-09-06,Johor,30,0,0,0,0
2020-09-06,Kedah,17,2,0,1,0
2020-09-06,Kelantan,27,0,0,0,0
2020-09-06,Melaka,12,0,0,0,0
2020-09-06,Negeri Sembilan,10,0,0,0,0
2020-09-06,Pahang,39,0,0,0,0
2020-09-06,Perak,46,0,0,0,0
2020-09-06,Perlis,4,0,0,0,0
2020-09-06,Pulau Pinang,4,3,0,2,0
2020-09-06,Sabah,60,1,3,0,3
2020-09-06,Sarawak,26,0,0,0,0
2020-09-06,Selangor,104,0,0,0,0
2020-09-06,Terengganu,12,0,0,0,0
2020-09-06,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-06,W.P. Labuan,2,0,0,0,0
2020-09-07,Johor,30,0,0,0,0
2020-09-07,Kedah,17,2,0,1,0
2020-09-07,Kelantan,27,0,0,0,0
2020-09-07,Melaka,12,0,0,0,0
2020-09-07,Negeri Sembilan,10,0,0,0,0
2020-09-07,Pahang,39,0,0,0,0
2020-09-07,Perak,46,0,0,0,0
2020-09-07,Perlis,4,0,0,0,0
2020-09-07,Pulau Pinang,4,3,0,3,0
2020-09-07,Sabah,60,1,3,0,3
2020-09-07,Sarawak,26,0,0,0,0
2020-09-07,Selangor,104,0,0,0,0
2020-09-07,Terengganu,12,0,0,0,0
2020-09-07,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-07,W.P. Labuan,2,0,0,0,0
2020-09-08,Johor,30,0,0,0,0
2020-09-08,Kedah,17,2,0,1,0
2020-09-08,Kelantan,27,0,0,0,0
2020-09-08,Melaka,12,0,0,0,0
2020-09-08,Negeri Sembilan,10,0,0,0,0
2020-09-08,Pahang,39,0,0,0,0
2020-09-08,Perak,46,0,0,0,0
2020-09-08,Perlis,4,0,0,0,0
2020-09-08,Pulau Pinang,4,3,0,3,0
2020-09-08,Sabah,60,2,2,0,2
2020-09-08,Sarawak,26,0,0,0,0
2020-09-08,Selangor,104,0,0,0,0
2020-09-08,Terengganu,12,0,0,0,0
2020-09-08,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-08,W.P. Labuan,2,0,0,0,0
2020-09-09,Johor,30,0,0,0,0
2020-09-09,Kedah,17,2,0,1,0
2020-09-09,Kelantan,27,0,0,0,0
2020-09-09,Melaka,12,0,0,0,0
2020-09-09,Negeri Sembilan,10,0,0,0,0
2020-09-09,Pahang,39,0,0,0,0
2020-09-09,Perak,46,0,0,0,0
2020-09-09,Perlis,4,0,0,0,0
2020-09-09,Pulau Pinang,4,3,0,3,0
2020-09-09,Sabah,60,2,0,0,0
2020-09-09,Sarawak,26,0,0,0,0
2020-09-09,Selangor,104,0,0,0,0
2020-09-09,Terengganu,12,0,0,0,0
2020-09-09,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-09,W.P. Labuan,2,0,0,0,0
2020-09-10,Johor,30,0,0,0,0
2020-09-10,Kedah,17,4,0,2,0
2020-09-10,Kelantan,27,0,0,0,0
2020-09-10,Melaka,12,0,0,0,0
2020-09-10,Negeri Sembilan,10,0,0,0,0
2020-09-10,Pahang,39,0,0,0,0
2020-09-10,Perak,46,0,0,0,0
2020-09-10,Perlis,4,0,0,0,0
2020-09-10,Pulau Pinang,4,3,0,3,0
2020-09-10,Sabah,60,2,0,0,0
2020-09-10,Sarawak,26,0,0,0,0
2020-09-10,Selangor,104,0,0,0,0
2020-09-10,Terengganu,12,0,0,0,0
2020-09-10,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-10,W.P. Labuan,2,0,0,0,0
2020-09-11,Johor,30,0,0,0,0
2020-09-11,Kedah,17,4,0,2,0
2020-09-11,Kelantan,27,0,0,0,0
2020-09-11,Melaka,12,0,0,0,0
2020-09-11,Negeri Sembilan,10,0,0,0,0
2020-09-11,Pahang,39,0,0,0,0
2020-09-11,Perak,46,0,0,0,0
2020-09-11,Perlis,4,0,0,0,0
2020-09-11,Pulau Pinang,4,3,0,3,0
2020-09-11,Sabah,60,2,0,0,0
2020-09-11,Sarawak,26,0,0,0,0
2020-09-11,Selangor,104,0,0,0,0
2020-09-11,Terengganu,12,0,0,0,0
2020-09-11,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-11,W.P. Labuan,2,0,0,0,0
2020-09-12,Johor,30,0,0,0,0
2020-09-12,Kedah,17,4,0,2,0
2020-09-12,Kelantan,27,0,0,0,0
2020-09-12,Melaka,12,0,0,0,0
2020-09-12,Negeri Sembilan,10,0,0,0,0
2020-09-12,Pahang,39,0,0,0,0
2020-09-12,Perak,46,0,0,0,0
2020-09-12,Perlis,4,0,0,0,0
2020-09-12,Pulau Pinang,4,3,0,3,0
2020-09-12,Sabah,60,2,1,0,1
2020-09-12,Sarawak,26,0,0,0,0
2020-09-12,Selangor,104,0,0,0,0
2020-09-12,Terengganu,12,0,0,0,0
2020-09-12,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-12,W.P. Labuan,2,0,0,0,0
2020-09-13,Johor,30,0,0,0,0
2020-09-13,Kedah,17,4,0,1,0
2020-09-13,Kelantan,27,0,0,0,0
2020-09-13,Melaka,12,0,0,0,0
2020-09-13,Negeri Sembilan,10,0,0,0,0
2020-09-13,Pahang,39,0,0,0,0
2020-09-13,Perak,46,0,0,0,0
2020-09-13,Perlis,4,0,0,0,0
2020-09-13,Pulau Pinang,4,3,0,3,0
2020-09-13,Sabah,60,2,0,0,0
2020-09-13,Sarawak,26,0,0,0,0
2020-09-13,Selangor,104,0,0,0,0
2020-09-13,Terengganu,12,0,0,0,0
2020-09-13,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-13,W.P. Labuan,2,0,0,0,0
2020-09-14,Johor,30,0,0,0,0
2020-09-14,Kedah,17,5,0,1,0
2020-09-14,Kelantan,27,0,0,0,0
2020-09-14,Melaka,12,0,0,0,0
2020-09-14,Negeri Sembilan,10,0,0,0,0
2020-09-14,Pahang,39,0,0,0,0
2020-09-14,Perak,46,0,0,0,0
2020-09-14,Perlis,4,0,0,0,0
2020-09-14,Pulau Pinang,4,3,0,3,0
2020-09-14,Sabah,60,3,0,1,0
2020-09-14,Sarawak,26,0,0,0,0
2020-09-14,Selangor,104,0,0,0,0
2020-09-14,Terengganu,12,0,0,0,0
2020-09-14,W.P. Kuala Lumpur,38,0,0,0,0
2020-09-14,W.P. Labuan,2,0,0,0,0
2020-09-15,Johor,30,0,0,0,0
2020-09-15,Kedah,17,8,0,2,0
2020-09-15,Kelantan,27,0,0,0,0
2020-09-15,Melaka,12,0,0,0,0
2020-09-15,Negeri Sembilan,10,0,0,0,0
2020-09-15,Pahang,39,0,0,0,0
2020-09-15,Perak,46,0,0,0,0
2020-09-15,Perlis,4,0,0,0,0
2020-09-15,Pulau Pinang,4,3,0,3,0
2020-09-15,Sabah,60,3,1,1,1
2020-09-15,Sarawak,26,0,0,0,0
2020-09-15,Selangor,104,1,1,0,0
2020-09-15,Terengganu,12,0,0,0,0
2020-09-15,W.P. Kuala Lumpur,38,0,0,0,0
